Product_name,Colour,Specification,Selling_price,Original_price,Ratings_count,Reviews_count
Apple iPhone 11,Black,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",48900,,206532,11366
Apple iPhone 13 mini,,"{'ROM': '512 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",94900,,3861,330
Apple iPhone 14 Pro Max,Gold,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",144900,,2408,165
Apple iPhone SE 3rd Gen,Starlight,"{'ROM': '128 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A15 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",52600,,1426,137
Apple iPhone SE,Black,"{'ROM': '256 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A13 Bionic Chip with 3rd Gen Neural Engine Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",54900,,154612,11948
Apple iPhone 6s Plus,Silver,"{'ROM': '16 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'A9 64-bit processor and Embedded M9 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",49999,72000,18743,2352
Apple iPhone 11 Pro Max,Silver,"{'ROM': '64 GB ROM', 'Display': '16.51 cm (6.5 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",117100,,1101,98
Apple iPhone 13 Pro Max,Graphite,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",129900,,2088,192
Apple iPhone SE,White,"{'ROM': '256 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A13 Bionic Chip with 3rd Gen Neural Engine Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",54900,,154612,11948
Apple iPhone 12 mini,Green,"{'ROM': '256 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",74900,,130809,10152
Apple iPhone 12 mini,Green,"{'ROM': '64 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",59900,,130809,10152
Apple iPhone 16 Pro Max,Natural Titanium,"{'ROM': '256 GB ROM', 'Display': '17.53 cm (6.9 inch) Super Retina XDR Display', 'Camera': '48MP + 48MP + 12MP | 12MP Front Camera', 'Processor': 'A18 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",144990,,17147,886
Apple iPhone 15 Pro,White Titanium,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",134900,,3141,160
Apple iPhone XS Max,Silver,"{'ROM': '64 GB ROM', 'Display': '16.51 cm (6.5 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'iOS 13 Compatible'}",109900,,1443,145
Apple iPhone 11,Purple,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",49900,,206532,11366
Apple iPhone 13,Pink,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",59900,,295091,13999
Apple iPhone 7,Rose Gold,"{'ROM': '256 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",74400,,94871,9105
Apple iPhone 16 Pro Max,Natural Titanium,"{'ROM': '1 TB ROM', 'Display': '17.53 cm (6.9 inch) Super Retina XDR Display', 'Camera': '48MP + 48MP + 12MP | 12MP Front Camera', 'Processor': 'A18 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",174900,,17147,886
Apple iPhone 14 Pro,Deep Purple,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",149900,,2198,151
Apple iPhone 15 Plus,Yellow,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",79900,,47571,2598
Apple iPhone 12 Pro Max,Gold,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield | Industry-leading IP68 Water Resistance'}",129900,,1276,100
Apple iPhone 11,Red,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",48900,,206532,11366
Apple iPhone XR,Blue,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'iOS 13 Compatible'}",52900,,100802,8455
Apple iPhone 14 Plus,Midnight,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",99900,,86856,4755
Apple iPhone 11,Red,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': 'Brand Warranty for 1 Year'}",54900,,206532,11366
Apple iPhone XR,Black,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Brand Warranty of 1 Year'}",91900,,100802,8455
Apple iPhone 12 Pro,Graphite,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield | Industry-leading IP68 Water Resistance'}",109900,,1340,98
Apple iPhone 13 Pro Max,Silver,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",159900,,2088,192
Apple iPhone 13,,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",59900,,295091,13999
Apple iPhone 15 Pro Max,Black Titanium,"{'ROM': '1 TB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",199900,,2829,196
Apple iPhone XR,Yellow,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Brand Warranty of 1 Year'}",91900,,100802,8455
Apple iPhone 11 Pro,Space Grey,"{'ROM': '64 GB ROM', 'Display': '14.73 cm (5.8 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': 'Brand Warranty for 1 Year'}",106600,,8679,618
Apple iPhone 7 Plus,Silver,"{'ROM': '32 GB ROM', 'Display': '13.94 cm (5.488 inch) Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor', 'Warranty': 'iOS 13 Compatible'}",37900,,29728,2964
Apple iPhone 14 Pro,Silver,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",119900,,2198,151
Apple iPhone 11,Yellow,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",48900,,206532,11366
Apple iPhone 13 Pro,Graphite,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",119900,,1596,120
Apple iPhone 11 Pro,Midnight Green,"{'ROM': '512 GB ROM', 'Display': '14.73 cm (5.8 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",140300,,8679,618
Apple iPhone 15,Green,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",84900,89900,271335,9480
Apple iPhone 15,Yellow,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",84900,89900,271335,9480
Apple iPhone 12,Red,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",54900,,212326,13894
Apple iPhone 14 Plus,Purple,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",69900,,86856,4755
Apple iPhone 13,Midnight,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",59900,,295091,13999
Apple iPhone 14 Pro Max,Deep Purple,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",134900,,2408,165
Apple iPhone 14,Red,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",89900,,321494,11935
Apple iPhone XR,White,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Brand Warranty of 1 Year'}",91900,,100802,8455
Apple iPhone 7,Rose Gold,"{'ROM': '32 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor', 'Warranty': 'iOS 13 Compatible'}",31500,,94871,9105
Apple iPhone 16 Pro,Desert Titanium,"{'ROM': '512 GB ROM', 'Display': '16.0 cm (6.3 inch) Super Retina XDR Display', 'Camera': '48MP + 48MP + 12MP | 12MP Front Camera', 'Processor': 'A18 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",139900,,29038,1248
Apple iPhone 12,Blue,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",49900,,212326,13894
Apple iPhone SE,Red,"{'ROM': '128 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A13 Bionic Chip with 3rd Gen Neural Engine Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",44900,,154612,11948
Apple iPhone 13 Pro Max,Gold,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",159900,,2088,192
Apple iPhone 13 Pro Max,Silver,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",139900,,2088,192
Apple iPhone 13,Pink,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",49900,,295091,13999
Apple iPhone SE,Black,"{'ROM': '128 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A13 Bionic Chip with 3rd Gen Neural Engine Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",44900,,154612,11948
Apple iPhone 7,Gold,"{'ROM': '256 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",74400,,94871,9105
Apple iPhone 13 mini,Pink,"{'ROM': '128 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",64900,,3861,330
Apple iPhone 15 Plus,Black,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",99900,,47571,2598
Apple iPhone 16 Pro Max,Desert Titanium,"{'ROM': '1 TB ROM', 'Display': '17.53 cm (6.9 inch) Super Retina XDR Display', 'Camera': '48MP + 48MP + 12MP | 12MP Front Camera', 'Processor': 'A18 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",174900,,17147,886
Apple iPhone 12 mini,Purple,"{'ROM': '128 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",64900,,130809,10152
Apple iPhone 14 Pro,Silver,"{'ROM': '1 TB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",169900,,2198,151
Apple iPhone 12,Red,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",49900,,212326,13894
Apple iPhone 16 Pro,Desert Titanium,"{'ROM': '256 GB ROM', 'Display': '16.0 cm (6.3 inch) Super Retina XDR Display', 'Camera': '48MP + 48MP + 12MP | 12MP Front Camera', 'Processor': 'A18 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",119900,,29038,1248
Apple iPhone 13 Pro Max,Sierra Blue,"{'ROM': '1 TB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",179900,,2088,192
Apple iPhone 6 Plus,Space Grey,"{'ROM': '64 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A8 Chip with 64-bit Architecture and M8 Motion Co-processor', 'Warranty': '1 Year Manufacturer Warranty'}",48999,71500,1674,197
Apple iPhone 15 Plus,Black,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",79900,,47571,2598
Apple iPhone 6s,Silver,"{'ROM': '16 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'A9 Chip with 64-bit Architecture and M9 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",41999,62000,92796,9130
Apple iPhone 15 Plus,Pink,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",79900,,47571,2598
Apple iPhone 12 Pro Max,Gold,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield | Industry-leading IP68 Water Resistance'}",119900,,1276,100
Apple iPhone 13 mini,Midnight,"{'ROM': '128 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",64900,,3861,330
Apple iPhone 15 Pro,Black Titanium,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",164900,,3141,160
Apple iPhone 13 mini,Green,"{'ROM': '128 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",64900,,3861,330
Apple iPhone 13 Pro Max,Gold,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",129900,,2088,192
Apple iPhone 16 Plus,Black,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A18 Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",104900,109900,4225,226
Apple iPhone 13,Green,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",79900,,295091,13999
Apple iPhone 11,Purple,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",48900,,206532,11366
Apple iPhone XS,Space Grey,"{'ROM': '256 GB ROM', 'Display': '14.73 cm (5.8 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",103900,,11906,861
Apple iPhone 13,Blue,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",59900,,295091,13999
Apple iPhone 6 Plus,Silver,"{'ROM': '64 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A8 Chip with 64-bit Architecture and M8 Motion Co-processor', 'Warranty': '1 Year Manufacturer Warranty'}",48999,71500,1674,197
Apple iPhone 6 Plus,Space Grey,"{'ROM': '128 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A8 Chip with 64-bit Architecture and M8 Motion Co-processor', 'Warranty': '1 Year Manufacturer Warranty'}",80500,,1674,197
Apple iPhone 14 Plus,,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",69900,,86856,4755
Apple iPhone 6 Plus,Gold,"{'ROM': '64 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A8 Chip with 64-bit Architecture and M8 Motion Co-processor', 'Warranty': '1 Year Manufacturer Warranty'}",71500,,1674,197
Apple iPhone 6s Plus,Space Grey,"{'ROM': '32 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'Apple A9 64-bit processor and Embedded M9 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",34900,,18743,2352
Apple iPhone 16 Pro,Desert Titanium,"{'ROM': '1 TB ROM', 'Display': '16.0 cm (6.3 inch) Super Retina XDR Display', 'Camera': '48MP + 48MP + 12MP | 12MP Front Camera', 'Processor': 'A18 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",159900,,29038,1248
Apple iPhone XS Max,Gold,"{'ROM': '64 GB ROM', 'Display': '16.51 cm (6.5 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'iOS 13 Compatible'}",109900,,1443,145
Apple iPhone 15 Plus,Green,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",69900,,47571,2598
Apple iPhone XS Max,Silver,"{'ROM': '256 GB ROM', 'Display': '16.51 cm (6.5 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'iOS 13 Compatible'}",124900,,1443,145
